animal	dpi	weight
TI1	254	18.3
TI3	254	37.8
TI4	254	47.3
TK1	254	31.8
TK2	254	28
TK3	254	26.9
TK4	254	27
TM1	254	33.2
TM2	254	26.5
TM3	254	26.7
TM4	254	22.5
TO1	254	36.1
TO2	254	27.5
TO3	254	25.6
TO4	254	37.6
TY1	254	33.1
TY2	254	30.6
TY3	254	25.7
TY4	254	30.9
TAA1	254	24.1
TAA2	254	23.6
TAA3	254	29.5
TAA4	254	25.9
TAC1	254	29.3
TAC2	254	24.3
TAC3	254	22.8
TAC4	254	32.1
TAE1	254	29.5
TAE2	254	29.3
TAE4	254	33.8
TAG2	254	21.2
TAG3	254	24.8
TAG4	254	30.5
TAI1	254	25.7
TAI2	254	27.4
TAI3	254	24.2
TI1	259	18.5
TI3	259	38.2
TI4	259	47.5
TK1	259	32.4
TK2	259	28.9
TK3	259	26.1
TK4	259	28.3
TM1	259	33.7
TM2	259	27.2
TM3	259	26.7
TM4	259	22.7
TO1	259	35.7
TO2	259	28.3
TO3	259	27.2
TO4	259	38
TY1	259	32.6
TY2	259	31.1
TY3	259	25.3
TY4	259	30.5
TAA1	259	24
TAA2	259	23.5
TAA3	259	28.9
TAA4	259	25.4
TAC1	259	28.3
TAC2	259	24.4
TAC3	259	23.1
TAC4	259	32.5
TAE1	259	30.1
TAE2	259	29
TAE4	259	34.1
TAG2	259	21.7
TAG3	259	25
TAG4	259	30.9
TAI1	259	26.3
TAI2	259	28.4
TAI3	259	24
TI1	261	17.9
TI3	261	37.2
TI4	261	48.4
TK1	261	30
TK2	261	27.1
TK3	261	26.2
TK4	261	28.1
TM1	261	34.4
TM2	261	27.4
TM3	261	26.8
TM4	261	22.7
TO1	261	35.5
TO2	261	28.3
TO3	261	27.4
TO4	261	37.8
TY1	261	33.5
TY2	261	31.5
TY3	261	25.2
TY4	261	31.6
TAA1	261	24.6
TAA2	261	23.7
TAA3	261	29.6
TAA4	261	25.9
TAC1	261	28.2
TAC2	261	24.8
TAC3	261	23.4
TAC4	261	32
TAE1	261	30.2
TAE2	261	29.5
TAE4	261	33.9
TAG2	261	22
TAG3	261	25.1
TAG4	261	30.9
TAI1	261	26.5
TAI2	261	28.7
TAI3	261	24.9
TI1	264	17.8
TI3	264	36.8
TI4	264	48
TK1	264	30.1
TK2	264	27.8
TK3	264	25
TK4	264	28.6
TM1	264	33.7
TM2	264	27.2
TM3	264	26.6
TM4	264	22.8
TO1	264	35.7
TO2	264	28.9
TO3	264	26.6
TO4	264	38.3
TY1	264	32.4
TY2	264	30.8
TY3	264	24.5
TY4	264	30.4
TAA1	264	25.1
TAA2	264	23.4
TAA3	264	29.2
TAA4	264	26
TAC1	264	27
TAC2	264	23.9
TAC3	264	23.3
TAC4	264	32.1
TAE1	264	31.2
TAE2	264	28.9
TAE4	264	33.4
TAG2	264	22.1
TAG3	264	25.5
TAG4	264	32.1
TAI1	264	27.1
TAI2	264	28.7
TAI3	264	24.4
TI1	266	18.2
TI3	266	37.1
TI4	266	48.1
TK1	266	29.5
TK2	266	27.7
TK3	266	25.7
TK4	266	28
TM1	266	35.4
TM2	266	27.5
TM3	266	26.9
TM4	266	22.8
TO1	266	36
TO2	266	29.1
TO3	266	26.9
TO4	266	38.7
TY1	266	32.7
TY2	266	31
TY3	266	25.1
TY4	266	31
TAA1	266	25.9
TAA2	266	23.5
TAA3	266	29.1
TAA4	266	26.1
TAC1	266	27.8
TAC2	266	24.9
TAC3	266	23.4
TAC4	266	33
TAE1	266	31
TAE2	266	29.1
TAE4	266	34.2
TAG2	266	22
TAG3	266	25.5
TAG4	266	32
TAI1	266	27.1
TAI2	266	28.6
TAI3	266	24.8
TI1	268	17.8
TI3	268	36.8
TI4	268	46.9
TK1	268	30
TK2	268	27.3
TK3	268	25.1
TK4	268	28
TM1	268	34.3
TM2	268	26.9
TM3	268	27.2
TM4	268	22.5
TO1	268	37.1
TO2	268	29
TO3	268	27.9
TO4	268	39.1
TY1	268	32.2
TY2	268	30.6
TY3	268	25.3
TY4	268	30
TAA1	268	25.5
TAA2	268	23.1
TAA3	268	28.4
TAA4	268	25.5
TAC1	268	27.6
TAC2	268	24.5
TAC3	268	22.8
TAC4	268	32.7
TAE1	268	31.7
TAE2	268	29.7
TAE4	268	33.6
TAG2	268	22.2
TAG3	268	25.4
TAG4	268	32.7
TAI1	268	27.6
TAI2	268	29.5
TAI3	268	24.5
TI1	271	17.8
TI3	271	36.9
TI4	271	45.2
TK1	271	29.4
TK2	271	26.6
TK3	271	24.1
TK4	271	27.5
TM1	271	34.6
TM2	271	26.4
TM3	271	26.4
TM4	271	22
TO1	271	37.8
TO2	271	29.6
TO3	271	28
TO4	271	38.9
TY1	271	31.6
TY2	271	30.4
TY3	271	24.6
TY4	271	29.7
TAA1	271	25.7
TAA2	271	22.7
TAA3	271	28.5
TAA4	271	25.4
TAC1	271	27.1
TAC2	271	24.6
TAC3	271	23.6
TAC4	271	32.6
TAE1	271	32.3
TAE2	271	29.5
TAE4	271	34.1
TAG2	271	22.2
TAG3	271	25.2
TAG4	271	32.6
TAI1	271	27
TAI2	271	29.4
TAI3	271	24.7
TI1	273	17.5
TI3	273	37
TI4	273	44.6
TK1	273	29.2
TK2	273	26.7
TK3	273	23.6
TK4	273	27
TM1	273	34.3
TM2	273	24
TM3	273	25.9
TM4	273	21
TO1	273	35.8
TO2	273	28.6
TO3	273	27.4
TO4	273	38
TY1	273	31
TY2	273	30.4
TY3	273	23.9
TY4	273	29.9
TAA1	273	25.6
TAA2	273	22.1
TAA3	273	28.1
TAA4	273	25.2
TAC1	273	27
TAC2	273	24.2
TAC3	273	22.4
TAC4	273	33.6
TAE1	273	31.8
TAE2	273	29.8
TAE4	273	34.6
TAG2	273	22
TAG3	273	24.9
TAG4	273	32.5
TAI1	273	27.3
TAI2	273	29.9
TAI3	273	24.5
TI1	275	17.8
TI3	275	36.9
TI4	275	43.6
TK1	275	29
TK2	275	26.9
TK3	275	23
TK4	275	27.3
TM1	275	35.3
TM2	275	24
TM3	275	25.9
TM4	275	21.2
TO1	275	36.2
TO2	275	28.8
TO3	275	27.1
TO4	275	37.4
TY1	275	31.1
TY2	275	30.6
TY3	275	23.2
TY4	275	30.1
TAA1	275	25.2
TAA2	275	22.1
TAA3	275	27.8
TAA4	275	24.7
TAC1	275	27.2
TAC2	275	24.3
TAC3	275	23.3
TAC4	275	33.8
TAE1	275	32.4
TAE2	275	29.4
TAE4	275	34.2
TAG2	275	21.4
TAG3	275	24.2
TAG4	275	32.2
TAI1	275	27.8
TAI2	275	30
TAI3	275	24.4
TI1	278	17.6
TI3	278	36.9
TI4	278	44.8
TK1	278	29.3
TK2	278	26.7
TK3	278	23
TK4	278	27.1
TM1	278	33.5
TM2	278	24.2
TM3	278	25.2
TM4	278	21.7
TO1	278	35.9
TO2	278	28.6
TO3	278	27.8
TO4	278	37.8
TY1	278	30.8
TY2	278	30.2
TY3	278	23.3
TY4	278	29.3
TAA1	278	24.7
TAA2	278	22.1
TAA3	278	28.2
TAA4	278	24.5
TAC1	278	27.4
TAC2	278	24.7
TAC3	278	22.6
TAC4	278	33.8
TAE1	278	32.6
TAE2	278	29.7
TAE4	278	34.9
TAG2	278	21.9
TAG3	278	24.6
TAG4	278	33
TAI1	278	27.6
TAI2	278	30.5
TAI3	278	25.1
TI1	280	16.8
TI3	280	37.2
TI4	280	44.6
TK1	280	28.5
TK2	280	26.9
TK3	280	22.3
TK4	280	25.9
TM1	280	33.7
TM2	280	23.7
TM3	280	25.2
TM4	280	21.2
TO1	280	36.1
TO2	280	28
TO3	280	29.4
TO4	280	37.7
TY1	280	30.8
TY2	280	28.9
TY3	280	22.2
TY4	280	29.3
TAA1	280	24
TAA2	280	21.5
TAA3	280	27.9
TAA4	280	24.1
TAC1	280	27.2
TAC2	280	24.4
TAC3	280	23.1
TAC4	280	33.8
TAE1	280	32.2
TAE2	280	30.2
TAE4	280	34.2
TAG2	280	21.7
TAG3	280	24.2
TAG4	280	32.6
TAI1	280	27
TAI2	280	30.2
TAI3	280	24.5
TI3	282	37.8
TI4	282	45.1
TK1	282	29.5
TK2	282	27.2
TK3	282	22.4
TK4	282	25.9
TM1	282	33.6
TM2	282	23.9
TM3	282	25.6
TM4	282	21.2
TO1	282	35.4
TO2	282	27.5
TO3	282	27.4
TO4	282	36.6
TY1	282	31.3
TY2	282	29.7
TY3	282	22.4
TY4	282	29.4
TAA1	282	24
TAA2	282	22.3
TAA3	282	28.8
TAA4	282	24.2
TAC1	282	26.6
TAC2	282	23.9
TAC3	282	22.3
TAC4	282	34.7
TAE1	282	31.7
TAE2	282	29.8
TAE4	282	34.2
TAG2	282	22.4
TAG3	282	24.1
TAG4	282	32.5
TAI1	282	27.1
TAI2	282	30
TAI3	282	24.7
TI3	285	38.7
TI4	285	45.4
TK1	285	29.1
TK2	285	26.5
TK3	285	22.1
TK4	285	26.1
TM1	285	33.1
TM2	285	23.8
TM3	285	24.7
TM4	285	20.6
TO1	285	35.1
TO2	285	28.3
TO3	285	23.1
TO4	285	36.6
TY1	285	30.8
TY2	285	29
TY3	285	23
TY4	285	29.1
TAA1	285	24.2
TAA2	285	22.3
TAA3	285	28.3
TAA4	285	24.4
TAC1	285	27.2
TAC2	285	24.8
TAC3	285	22.6
TAC4	285	34.8
TAE1	285	31.8
TAE2	285	30.4
TAE4	285	34.8
TAG2	285	22.2
TAG3	285	23.8
TAG4	285	33.3
TAI1	285	27.8
TAI2	285	30.4
TAI3	285	25
TI3	287	38.5
TI4	287	45.5
TK1	287	29.5
TK2	287	27.8
TK3	287	22.8
TK4	287	26.6
TM1	287	33.1
TM2	287	23.9
TM3	287	24.9
TM4	287	20.3
TO1	287	34.3
TO2	287	28
TO3	287	24.1
TO4	287	36
TY1	287	31.4
TY2	287	28.9
TY3	287	22.8
TY4	287	29.1
TAA1	287	24.6
TAA2	287	22.2
TAA3	287	27.6
TAA4	287	24.1
TAC1	287	26.9
TAC2	287	24.6
TAC3	287	22.9
TAC4	287	34.9
TAE1	287	32.7
TAE2	287	30.4
TAE4	287	35.3
TAG2	287	22.6
TAG3	287	23.8
TAG4	287	33.1
TAI1	287	27.4
TAI2	287	29.8
TAI3	287	24.9
TI3	289	39.2
TI4	289	45.6
TK1	289	29.4
TK2	289	27.5
TK3	289	23.3
TK4	289	27.1
TM1	289	33.2
TM2	289	24.4
TM3	289	25.7
TM4	289	20.4
TO1	289	34.6
TO2	289	28
TO3	289	25.9
TO4	289	35.8
TY1	289	31.8
TY2	289	29.7
TY3	289	22.8
TY4	289	28.3
TAA1	289	24.8
TAA2	289	22.2
TAA3	289	27.6
TAA4	289	25
TAC1	289	26.6
TAC2	289	25
TAC3	289	23.7
TAC4	289	35.7
TAE1	289	32.9
TAE2	289	30.8
TAE4	289	35.1
TAG2	289	22.9
TAG3	289	24.3
TAG4	289	34.3
TAI1	289	27.9
TAI2	289	30.5
TAI3	289	24.8
TI3	292	39.1
TI4	292	45.8
TK1	292	28.8
TK2	292	27.8
TK3	292	22.9
TK4	292	27.2
TM1	292	32.6
TM2	292	24
TM3	292	26.3
TM4	292	20.3
TO1	292	35.1
TO2	292	28.4
TO3	292	27.9
TO4	292	36.6
TY1	292	32.3
TY2	292	29.8
TY3	292	23.2
TY4	292	29.7
TAA1	292	24.9
TAA2	292	22.2
TAA3	292	26.7
TAA4	292	24.4
TAC1	292	27.6
TAC2	292	25.8
TAC3	292	23.6
TAC4	292	36.1
TAE1	292	33.7
TAE2	292	31.9
TAE4	292	36.4
TAG2	292	23.4
TAG3	292	24.1
TAG4	292	35
TAI1	292	28.2
TAI2	292	30.5
TAI3	292	25.2
TI3	294	39.1
TI4	294	45.4
TK1	294	29.1
TK2	294	27.6
TK3	294	22.5
TK4	294	27.3
TM1	294	31.8
TM2	294	23.7
TM3	294	25.5
TM4	294	20.3
TO1	294	35.6
TO2	294	27.7
TO3	294	28.2
TO4	294	36.8
TY1	294	31.5
TY2	294	28.6
TY3	294	22.8
TY4	294	28.5
TAA1	294	24.2
TAA2	294	21.9
TAA3	294	25.9
TAA4	294	24.4
TAC1	294	27.3
TAC2	294	24.7
TAC3	294	23
TAC4	294	35.3
TAE1	294	33.3
TAE2	294	30.5
TAE4	294	35.2
TAG2	294	22.6
TAG3	294	23.4
TAG4	294	33.8
TAI1	294	28.1
TAI2	294	30.6
TAI3	294	24.5
TI3	296	38.6
TI4	296	45.9
TK1	296	29.1
TK2	296	26.9
TK3	296	23.1
TK4	296	27.8
TM1	296	31.9
TM2	296	23.3
TM3	296	24.9
TM4	296	20.7
TO1	296	35.2
TO2	296	28.4
TO3	296	27.2
TO4	296	36
TY1	296	31.7
TY2	296	29.3
TY3	296	23.2
TY4	296	28.9
TAA1	296	24.9
TAA2	296	22.3
TAA3	296	26.3
TAA4	296	24.7
TAC1	296	26.6
TAC2	296	24.5
TAC3	296	23.4
TAC4	296	36.5
TAE1	296	33.9
TAE2	296	31.5
TAE4	296	35.9
TAG2	296	22.9
TAG3	296	23.6
TAG4	296	34.3
TAI1	296	28.4
TAI2	296	30.6
TAI3	296	25.1
TI3	299	39.3
TI4	299	46.8
TK1	299	28.9
TK2	299	28.3
TK3	299	22.6
TK4	299	27.6
TM1	299	31.6
TM2	299	23.2
TM3	299	25.3
TM4	299	20.1
TO1	299	35
TO2	299	27.4
TO3	299	27.4
TO4	299	36.3
TY1	299	31.5
TY2	299	29.5
TY3	299	23.2
TY4	299	29.2
TAA1	299	25
TAA2	299	22.3
TAA3	299	25.2
TAA4	299	24.6
TAC1	299	27.3
TAC2	299	25
TAC3	299	23.2
TAC4	299	37.2
TAE1	299	33.6
TAE2	299	31.8
TAE4	299	36.3
TAG2	299	22.4
TAG3	299	22.9
TAG4	299	34.8
TAI1	299	28.1
TAI2	299	30.7
TAI3	299	25.3
TI3	301	38.9
TI4	301	47
TK1	301	28.4
TK2	301	26.8
TK3	301	22.5
TK4	301	27.4
TM1	301	30.9
TM2	301	23.2
TM3	301	25
TM4	301	20.2
TO1	301	35.2
TO2	301	28.5
TO3	301	27.5
TO4	301	35.4
TY1	301	31.5
TY2	301	28
TY3	301	22.5
TY4	301	28.3
TAA1	301	24.5
TAA2	301	21.9
TAA3	301	25.1
TAA4	301	24
TAC1	301	27
TAC2	301	24.8
TAC3	301	23.7
TAC4	301	36.1
TAE1	301	33.1
TAE2	301	31.4
TAE4	301	35.4
TAG2	301	23.8
TAG3	301	24.6
TAG4	301	34.6
TAI1	301	28.7
TAI2	301	31.3
TAI3	301	25.8
TI3	303	39.4
TI4	303	46.5
TK1	303	28.8
TK2	303	27.9
TK3	303	22.9
TK4	303	28.5
TM1	303	30.5
TM2	303	23.8
TM3	303	25.7
TM4	303	20
TO1	303	35.9
TO2	303	28.9
TO3	303	27.1
TO4	303	35.9
TY1	303	31.6
TY2	303	28.8
TY3	303	23.3
TY4	303	29
TAA1	303	25
TAA2	303	21.9
TAA3	303	24.7
TAA4	303	24.1
TAC1	303	26.9
TAC2	303	24.8
TAC3	303	23
TAC4	303	36.3
TAE1	303	33.4
TAE2	303	32
TAE4	303	35.4
TAG2	303	22.2
TAG3	303	23.6
TAG4	303	33.7
TAI1	303	26.4
TAI2	303	30.9
TAI3	303	25
TI3	306	39
TI4	306	46.8
TK1	306	29.5
TK2	306	28.4
TK3	306	23.6
TK4	306	27.9
TM1	306	30.6
TM2	306	23.6
TM3	306	26
TM4	306	19.5
TO1	306	34.8
TO2	306	28.5
TO3	306	27.2
TO4	306	35.8
TY2	306	28.5
TY3	306	22.8
TY4	306	29.3
TAA1	306	24.6
TAA2	306	22
TAA3	306	24.3
TAA4	306	24.1
TAC1	306	27.1
TAC2	306	25.8
TAC3	306	24.1
TAC4	306	37.3
TAE1	306	34.3
TAE2	306	31.9
TAE4	306	35
TAG2	306	23.3
TAG3	306	24.9
TAG4	306	33.8
TAI1	306	26.2
TAI2	306	30.2
TAI3	306	21.7
TI3	308	39.7
TI4	308	47
TK1	308	29.6
TK2	308	28.5
TK3	308	23.6
TK4	308	27.3
TM1	308	30.7
TM2	308	23.7
TM3	308	26.2
TM4	308	19.5
TO1	308	34.8
TO2	308	28.4
TO3	308	26.2
TO4	308	35.6
TY2	308	28.5
TY3	308	22.6
TY4	308	27.5
TAA1	308	24.7
TAA2	308	21.5
TAA3	308	24.2
TAA4	308	23.9
TAC1	308	27.8
TAC2	308	26
TAC3	308	23.9
TAC4	308	37.5
TAE1	308	34.8
TAE2	308	32.7
TAE4	308	35.6
TAG2	308	23.8
TAG3	308	25.4
TAG4	308	32.9
TAI1	308	25.6
TAI2	308	30.3
TAI3	308	22.3
TI3	310	39.6
TI4	310	46.9
TK1	310	29.3
TK2	310	28.1
TK3	310	22.7
TK4	310	26.9
TM1	310	30.3
TM2	310	23.7
TM3	310	26
TM4	310	19.2
TO1	310	34.3
TO2	310	28.1
TO3	310	26.5
TO4	310	35.5
TY2	310	28.4
TY3	310	23.3
TY4	310	27.6
TAA1	310	25.1
TAA2	310	22
TAA3	310	24.5
TAA4	310	24.1
TAC1	310	27.5
TAC2	310	26.3
TAC3	310	23.5
TAC4	310	37
TAE1	310	35
TAE2	310	31.7
TAE4	310	35.8
TAG2	310	23.3
TAG3	310	24.6
TAG4	310	32.5
TAI1	310	25.2
TAI2	310	30.1
TAI3	310	22.5
TI3	313	39.1
TI4	313	47.8
TK1	313	29
TK2	313	27.6
TK3	313	23.2
TK4	313	28.3
TM1	313	29.8
TM2	313	23.9
TM3	313	26.1
TM4	313	19.6
TO1	313	35.8
TO2	313	29.3
TO3	313	27.4
TO4	313	36.7
TY2	313	28.8
TY3	313	24.1
TY4	313	28.9
TAA1	313	25.9
TAA2	313	21.6
TAA3	313	24.7
TAA4	313	24.5
TAC1	313	28.4
TAC2	313	26
TAC3	313	23.6
TAC4	313	37.8
TAE1	313	34.2
TAE2	313	33
TAE4	313	35.6
TAG2	313	23.3
TAG3	313	26
TAG4	313	30.2
TAI1	313	25.7
TAI2	313	27.8
TAI3	313	22.3
TI3	315	39.4
TI4	315	47.4
TK1	315	28.5
TK2	315	28
TK3	315	23.5
TK4	315	27.4
TM1	315	30
TM2	315	24
TM3	315	25.1
TM4	315	19.8
TO1	315	36.3
TO2	315	28.2
TO3	315	27.4
TO4	315	35.9
TY2	315	29
TY3	315	24.4
TY4	315	29
TAA1	315	26.3
TAA2	315	22.6
TAA3	315	25.1
TAA4	315	25.6
TAC1	315	28.2
TAC2	315	26.3
TAC3	315	24.4
TAC4	315	37.8
TAE1	315	34.4
TAE2	315	33.1
TAE4	315	35.1
TAG2	315	24.1
TAG3	315	25.2
TAG4	315	31.9
TAI1	315	25.8
TAI2	315	29.4
TAI3	315	23.1
TI3	317	39.3
TI4	317	47.3
TK1	317	28.1
TK2	317	27.9
TK3	317	24
TK4	317	27.3
TM1	317	29.4
TM2	317	23.1
TM3	317	25.4
TM4	317	19.9
TO1	317	36.5
TO2	317	28.9
TO3	317	27.8
TO4	317	36.9
TY2	317	28.5
TY3	317	24.5
TY4	317	28.3
TAA1	317	25.6
TAA2	317	22.8
TAA3	317	25
TAA4	317	24.2
TAC1	317	27.5
TAC2	317	25.9
TAC3	317	23.8
TAC4	317	37.5
TAE1	317	34.8
TAE2	317	33.5
TAE4	317	35.9
TAG2	317	24.6
TAG3	317	25.7
TAG4	317	32.6
TAI1	317	26.1
TAI2	317	29.9
TAI3	317	22.6
TI3	320	38.6
TI4	320	49.1
TK1	320	30
TK2	320	28.6
TK3	320	24.1
TK4	320	28.8
TM1	320	29.2
TM2	320	23.6
TM3	320	26.9
TM4	320	20.3
TO1	320	36.2
TO2	320	30.4
TO3	320	27.8
TO4	320	36.5
TY2	320	29.1
TY3	320	23.5
TY4	320	28.6
TAA1	320	25.4
TAA2	320	22.1
TAA3	320	24.6
TAA4	320	24.8
TAC1	320	29.1
TAC2	320	26.2
TAC3	320	24.5
TAC4	320	38.1
TAE1	320	35.1
TAE2	320	34.5
TAE4	320	33.9
TAG2	320	22.4
TAG3	320	26.4
TAG4	320	28.1
TAI1	320	25.3
TAI2	320	26.5
TAI3	320	22.7
TI3	322	38.6
TI4	322	49
TK1	322	30.1
TK2	322	26.5
TK3	322	23.3
TK4	322	28.9
TM1	322	28.9
TM2	322	23.8
TM3	322	26
TM4	322	20.3
TO1	322	35.7
TO2	322	30.3
TO3	322	25.5
TO4	322	33.7
TY2	322	27.9
TY3	322	23.3
TY4	322	27.6
TAA1	322	25.3
TAA2	322	22
TAA3	322	24.6
TAA4	322	24.2
TAC1	322	27.6
TAC2	322	24.8
TAC3	322	23.1
TAC4	322	36
TAE1	322	33.9
TAE2	322	33.4
TAE4	322	32.9
TAG2	322	22
TAG3	322	26.1
TAG4	322	28.2
TAI1	322	24.8
TAI2	322	25.9
TAI3	322	22.5
TI3	324	39
TI4	324	48.3
TK1	324	30
TK2	324	25.5
TK3	324	23.3
TK4	324	27.9
TM1	324	28.8
TM2	324	24
TM3	324	25.9
TM4	324	20.5
TO1	324	35.5
TO2	324	30.1
TO3	324	25.8
TO4	324	33
TY2	324	27.5
TY3	324	23
TY4	324	27.2
TAA1	324	25.2
TAA2	324	22.3
TAA3	324	25
TAA4	324	24.7
TAC1	324	29.1
TAC2	324	25.2
TAC3	324	23.1
TAC4	324	36.2
TAE2	324	32.6
TAE4	324	31.3
TAG2	324	22.3
TAG3	324	26.6
TAG4	324	27.8
TAI1	324	24.5
TAI2	324	25.8
TAI3	324	23
TI3	328	36.8
TI4	328	49.4
TK1	328	29.5
TK2	328	28.1
TK3	328	24.3
TK4	328	28.4
TM1	328	28
TM2	328	23.6
TM3	328	26.4
TM4	328	19.1
TO1	328	35.9
TO2	328	30.7
TO3	328	27.2
TO4	328	36.3
TY2	328	28.2
TY3	328	23.2
TY4	328	27.8
TAA1	328	25.5
TAA2	328	21.8
TAA3	328	24
TAA4	328	24.4
TAC1	328	29.4
TAC2	328	25.8
TAC3	328	23.5
TAC4	328	34.4
TAE2	328	32.1
TAE4	328	31.5
TAG2	328	21.5
TAG3	328	25.3
TAG4	328	25.4
TAI1	328	24.8
TAI2	328	24.4
TAI3	328	23.1
TI3	330	37.3
TI4	330	49
TK1	330	29
TK2	330	27.1
TK3	330	23.6
TK4	330	26.9
TM1	330	28.2
TM2	330	23.2
TM3	330	25.5
TM4	330	18.8
TO1	330	34.6
TO2	330	29.9
TO3	330	26.7
TO4	330	35.2
TY2	330	27.1
TY3	330	22.2
TY4	330	26.6
TAA1	330	24.6
TAA2	330	21.4
TAA3	330	24.9
TAA4	330	24.7
TAC1	330	29.7
TAC2	330	26.5
TAC3	330	24.1
TAC4	330	35.8
TAE2	330	32.8
TAE4	330	33.1
TAG2	330	22.2
TAG3	330	25.8
TAG4	330	26.1
TAI1	330	25.2
TAI2	330	24.9
TAI3	330	23.5
TI3	336	36.6
TI4	336	51.8
TK1	336	31.6
TK2	336	26.5
TK3	336	24.5
TK4	336	28.3
TM1	336	27.3
TM2	336	23.7
TM3	336	26.2
TM4	336	17.1
TO1	336	37.7
TO2	336	31
TO3	336	27.2
TO4	336	38.2
TY2	336	28.5
TY3	336	23.5
TY4	336	27.1
TAA1	336	25.8
TAA2	336	22.5
TAA3	336	24.8
TAA4	336	25
TAC1	336	28.3
TAC2	336	25.4
TAC3	336	23.2
TAC4	336	32.4
TAE2	336	31
TAE4	336	28.4
TAG2	336	22.1
TAG3	336	26.8
TAG4	336	25.2
TAI1	336	24.4
TAI2	336	23.6
TAI3	336	22.4
TI3	338	35.3
TI4	338	51.4
TK1	338	30.6
TK2	338	27
TK3	338	24.2
TK4	338	28.5
TM1	338	27.2
TM2	338	23.6
TM3	338	25.9
TM4	338	16.8
TO1	338	36.8
TO2	338	30.4
TO3	338	26.5
TO4	338	37.8
TY2	338	27.6
TY3	338	23.3
TY4	338	27
TAA1	338	25.7
TAA2	338	22
TAA3	338	24.3
TAA4	338	24.6
TAC1	338	28.5
TAC2	338	24.8
TAC3	338	22.4
TAC4	338	31.8
TAE2	338	31.5
TAE4	338	28.9
TAG2	338	21.9
TAG3	338	25.9
TAG4	338	26.1
TAI1	338	24.7
TAI2	338	23.5
TAI3	338	22.6
TI3	341	34.4
TI4	341	51.3
TK1	341	30.5
TK2	341	25.8
TK3	341	24.3
TK4	341	27.8
TM1	341	27.5
TM2	341	23.9
TM3	341	26
TO1	341	34.8
TO2	341	29.8
TO3	341	26.2
TO4	341	37.4
TY2	341	27.3
TY3	341	23.3
TY4	341	27.7
TAA1	341	25.8
TAA2	341	21.9
TAA3	341	24.1
TAA4	341	24.7
TAC1	341	28.2
TAC2	341	25
TAC3	341	21.8
TAC4	341	31.4
TAE2	341	31.5
TAE4	341	28.8
TAG2	341	21.7
TAG3	341	26.3
TAG4	341	25.2
TAI1	341	24.6
TAI2	341	23.3
TAI3	341	22.8
TI3	343	36
TI4	343	52.1
TK1	343	30.8
TK2	343	27.8
TK3	343	24.4
TM1	343	26.3
TM2	343	23.9
TM3	343	26.6
TO1	343	25.9
TO2	343	30.5
TO3	343	26.5
TO4	343	38.2
TY2	343	27.3
TY3	343	23.7
TY4	343	27.4
TAA1	343	25.7
TAA2	343	22.1
TAA3	343	24.7
TAA4	343	24.7
TAC1	343	28.1
TAC2	343	24.9
TAC3	343	22.3
TAC4	343	31.3
TAE2	343	31.3
TAE4	343	28.5
TAG2	343	21.8
TAG3	343	26.4
TAG4	343	24.7
TAI1	343	25
TAI2	343	23.2
TAI3	343	22.6
TI3	345	36.3
TI4	345	52.2
TK1	345	30.7
TK2	345	28.5
TK3	345	25
TM1	345	25.8
TM2	345	24.4
TM3	345	27.3
TO1	345	36.6
TO2	345	31.1
TO3	345	26.9
TO4	345	38.8
TY2	345	26.6
TY3	345	23.7
TY4	345	26.6
TAA1	345	25.8
TAA2	345	21.4
TAA3	345	24.5
TAA4	345	23.6
TAC1	345	27.9
TAC2	345	25.2
TAC3	345	22.2
TAC4	345	31.3
TAE2	345	30.4
TAE4	345	28.6
TAG2	345	22.2
TAG3	345	26.7
TAG4	345	25.4
TAI1	345	24.3
TAI2	345	22.7
TAI3	345	22.6
TI3	348	36.2
TI4	348	53
TK1	348	30.3
TK2	348	29.2
TK3	348	25.1
TM1	348	25.3
TM2	348	24.1
TM3	348	27.6
TO1	348	37.5
TO2	348	31.8
TO3	348	26.5
TO4	348	38.4
TY2	348	27.5
TY3	348	23.6
TAA1	348	25.4
TAA2	348	23
TAA3	348	25.3
TAA4	348	22.4
TAC1	348	27.6
TAC2	348	24.8
TAC3	348	22.1
TAC4	348	30.9
TAE2	348	30.3
TAE4	348	27.7
TAG2	348	21.5
TAG3	348	23.5
TAG4	348	26.8
TAI1	348	25.7
TAI2	348	23.4
TAI3	348	22.8
TI3	350	34.1
TI4	350	51.9
TK1	350	32.2
TK2	350	29.3
TK3	350	25.2
TM1	350	25
TM2	350	24.3
TM3	350	27.1
TO1	350	36.9
TO2	350	31.6
TO3	350	27.1
TO4	350	38.8
TY2	350	25.1
TY3	350	23.2
TAA1	350	24.9
TAA2	350	22.6
TAA3	350	24.7
TAA4	350	22.3
TAC1	350	27.8
TAC2	350	25.4
TAC3	350	21.4
TAC4	350	30.5
TAE2	350	29.6
TAE4	350	27.1
TAG2	350	22.1
TAG3	350	26.8
TAG4	350	25.3
TAI1	350	24.9
TAI2	350	22.9
TAI3	350	23.1
TI3	352	32.5
TI4	352	49.7
TK1	352	29.8
TK2	352	25.5
TK3	352	23.9
TM1	352	24.9
TM2	352	24.1
TM3	352	26
TO1	352	36.9
TO2	352	31
TO3	352	26.4
TO4	352	38.5
TY2	352	23.3
TY3	352	22.7
TAA1	352	24.4
TAA2	352	22.5
TAA3	352	24.5
TAA4	352	22.1
TAC1	352	29.8
TAC2	352	24.5
TAC3	352	21.2
